TransactionID,AccountID,TransactionAmount,TransactionDuration,LoginAttempts,AccountBalance,AnomalyScore,RiskLevel,TransactionType,IsAnomaly
TX000965,AC00297,95.55,51,1,2434.74,-0.42363430923155965,Low,Debit,False
TX000966,AC00114,477.07,278,1,6568.07,-0.5270595242462561,Low,Debit,False
TX000967,AC00170,9.1,63,1,2791.45,-0.44249515288699814,Low,Credit,False
TX000968,AC00185,21.41,99,1,658.91,-0.42293159762809424,Low,Debit,False
TX000969,AC00487,278.28,26,1,1346.88,-0.43831325032547636,Low,Debit,False
TX000970,AC00280,388.1,40,1,3022.12,-0.42555019490110657,Low,Credit,False
TX000971,AC00017,215.39,216,1,1582.55,-0.44116517360230595,Low,Debit,False
TX000972,AC00496,194.37,161,1,14395.88,-0.5027431478565578,Low,Debit,False
TX000973,AC00304,37.7,109,1,1741.1,-0.417291863442504,Low,Debit,False
TX000974,AC00475,19.59,122,1,1061.69,-0.4225862301329718,Low,Debit,False
TX000975,AC00111,81.35,103,1,7192.45,-0.4014716436284383,High,Debit,False
TX000976,AC00316,314.54,228,1,9923.45,-0.4901553463296447,Low,Credit,False
TX000977,AC00007,466.64,11,1,10915.11,-0.5449194318084417,Low,Debit,False
TX000978,AC00033,397.01,100,1,719.52,-0.4165597860837004,Low,Debit,False
TX000979,AC00453,472.48,87,1,7128.82,-0.4209963095611398,Low,Debit,False
TX000980,AC00147,67.15,14,1,9028.49,-0.46965937992548995,Low,Debit,False
TX000981,AC00401,102.67,119,1,4656.94,-0.4046624169724232,High,Debit,False
TX000982,AC00336,460.09,146,3,6990.64,-0.5945194801759341,Low,Credit,False
TX000983,AC00281,453.49,147,1,6366.43,-0.4255133903196278,Low,Debit,False
TX000984,AC00082,267.17,170,1,1382.62,-0.4120454459753503,High,Debit,False
TX000985,AC00247,111.26,43,1,14350.11,-0.5139665322079955,Low,Debit,False
TX000986,AC00278,121.17,158,1,12990.77,-0.4750430778684863,Low,Debit,False
TX000987,AC00176,213.28,94,1,4835.91,-0.4007788096684377,High,Debit,False
TX000988,AC00159,187.88,180,1,2154.58,-0.4287612740717967,Low,Debit,False
TX000989,AC00035,471.88,141,1,14833.34,-0.5383375006947757,Low,Credit,False
TX000990,AC00463,83.79,47,1,5061.3,-0.4087883463406718,High,Debit,False
TX000991,AC00339,212.14,105,1,7225.06,-0.3988095530803182,High,Debit,False
TX000992,AC00239,99.16,202,1,2607.58,-0.4459812973770268,Low,Debit,False
TX000993,AC00090,839.33,86,1,11538.97,-0.5366150800176742,Low,Credit,False
TX000994,AC00144,29.91,43,3,2834.84,-0.608871552170257,Low,Credit,True
TX000995,AC00488,4.24,38,1,7822.73,-0.45246194588377386,Low,Debit,False
TX000996,AC00039,50.29,64,1,7604.9,-0.41456813363689754,Low,Credit,False
TX000997,AC00475,135.85,269,1,1480.39,-0.4802841501285585,Low,Debit,False
TX000998,AC00368,368.53,34,1,13696.31,-0.5235738942530558,Low,Debit,False
TX000999,AC00339,17.95,135,1,12344.9,-0.47909868737095584,Low,Credit,False
TX001000,AC00297,127.8,47,1,8630.99,-0.43427625294982586,Low,Credit,False
TX001001,AC00345,16.73,48,1,2202.62,-0.4301483023636082,Low,Debit,False
TX001002,AC00458,317.12,80,1,14409.74,-0.51020269426602,Low,Debit,False
TX001003,AC00062,476.63,115,1,4894.25,-0.41332792183803757,High,Debit,False
TX001004,AC00070,156.58,160,1,8981.61,-0.41640118042420393,Low,Debit,False
TX001005,AC00183,55.12,261,1,3791.99,-0.4765762293840971,Low,Credit,False
TX001006,AC00190,15.74,38,1,690.16,-0.4474325064740603,Low,Debit,False
TX001007,AC00255,353.68,145,1,6777.12,-0.4101139959764823,High,Debit,False
TX001008,AC00311,297.15,178,1,5449.37,-0.41096506588632,High,Debit,False
TX001009,AC00075,647.85,121,1,13779.97,-0.5419967410094134,Low,Debit,False
TX001010,AC00013,75.04,178,1,9648.6,-0.44026332754129777,Low,Debit,False
TX001011,AC00247,273.92,35,1,1029.15,-0.4210716254375328,Low,Debit,False
TX001012,AC00329,215.8,66,1,3656.62,-0.4052505829137814,High,Credit,False
TX001013,AC00257,963.77,248,1,6710.51,-0.5710111399627779,Low,Debit,False
TX001014,AC00414,420.6,55,1,1778.75,-0.42563553478077304,Low,Debit,False
TX001015,AC00011,688.36,22,1,5191.13,-0.4878729625334596,Low,Credit,False
TX001016,AC00416,285.18,150,1,14847.97,-0.525803963156205,Low,Credit,False
TX001017,AC00174,213.55,15,1,5238.37,-0.4458196596640541,Low,Debit,False
TX001018,AC00218,463.11,159,1,10238.82,-0.46058347577220904,Low,Credit,False
TX001019,AC00323,150.03,176,1,7491.42,-0.41420496786041394,Low,Debit,False
TX001020,AC00209,428.61,131,1,2116.36,-0.42262700652900914,Low,Debit,False
TX001021,AC00337,309.56,147,1,972.04,-0.4059072943920687,High,Debit,False
TX001022,AC00083,377.08,71,1,6430.86,-0.4112952591899259,High,Credit,False
TX001023,AC00246,77.25,157,1,14077.97,-0.4985676237922694,Low,Debit,False
TX001024,AC00194,146.92,272,1,3990.6,-0.488939006580625,Low,Debit,False
TX001025,AC00361,126.6,146,1,961.65,-0.4092522463741917,High,Debit,False
TX001026,AC00214,101.34,46,1,703.26,-0.42370288215984786,Low,Debit,False
TX001027,AC00204,184.97,268,1,1156.67,-0.48388646914074324,Low,Debit,False
TX001028,AC00394,451.15,175,1,1356.47,-0.43483571304658375,Low,Debit,False
TX001029,AC00002,516.47,94,1,1305.06,-0.4180630503574784,Low,Credit,False
TX001030,AC00337,880.04,29,1,261.97,-0.5322198900713045,Low,Debit,False
TX001031,AC00184,353.69,163,1,9500.79,-0.43984809713298834,Low,Debit,False
TX001032,AC00258,66.69,140,1,1210.33,-0.40063660514773464,High,Credit,False
TX001033,AC00164,95.75,169,1,337.62,-0.4312697090296602,Low,Debit,False
TX001034,AC00032,43.91,86,1,1806.68,-0.40644139991324413,High,Debit,False
TX001035,AC00092,98.03,165,1,6323.45,-0.4136979480438563,High,Debit,False
TX001036,AC00485,617.66,128,1,7155.95,-0.44215171222931454,Low,Debit,False
TX001037,AC00067,888.57,102,1,7896.14,-0.4821973480179894,Low,Debit,False
TX001038,AC00005,107.48,129,1,591.23,-0.4082138081694411,High,Debit,False
TX001039,AC00291,36.57,69,1,2583.07,-0.41952394884681377,Low,Debit,False
TX001040,AC00284,575.62,129,1,234.41,-0.46140574709254345,Low,Debit,False
TX001041,AC00024,84.89,70,1,4735.61,-0.4004908812839019,High,Debit,False
TX001042,AC00310,832.3,86,1,6617.52,-0.4631558264671188,Low,Credit,False
TX001043,AC00246,180.65,38,5,816.01,-0.6823588366499381,Low,Debit,True
TX001044,AC00463,7.76,84,1,7393.11,-0.42553785078268763,Low,Credit,False
TX001045,AC00318,109.3,27,1,13510.11,-0.5161248271967754,Low,Debit,False
TX001046,AC00474,230.08,124,1,4466.1,-0.4015746814366968,High,Debit,False
TX001047,AC00192,361.92,111,1,7474.31,-0.4130426757260541,High,Debit,False
TX001048,AC00100,71.29,55,2,7225.63,-0.5569196227404339,Low,Debit,False
TX001049,AC00407,122.45,98,1,7255.49,-0.40267723255207233,High,Debit,False
TX001050,AC00276,642.53,128,1,11417.91,-0.5069785559617964,Low,Debit,False
TX001051,AC00420,62.86,31,1,1040.43,-0.4332931834158106,Low,Debit,False
TX001052,AC00228,175.21,69,1,6039.04,-0.39290553889240004,High,Credit,False
TX001053,AC00022,168.0,11,1,3498.58,-0.47207247794115226,Low,Credit,False
TX001054,AC00052,11.46,73,1,6628.75,-0.4170966543934441,Low,Debit,False
TX001055,AC00151,382.07,147,1,10156.09,-0.4459250732913387,Low,Credit,False
TX001056,AC00317,13.48,20,3,521.88,-0.6415678346920038,Low,Debit,True
TX001057,AC00348,65.32,54,1,9165.02,-0.4298093580587182,Low,Debit,False
TX001058,AC00191,83.07,291,4,6704.76,-0.6696468790810556,Low,Debit,True
TX001059,AC00120,730.1,93,1,6384.05,-0.4510550391339855,Low,Credit,False
TX001060,AC00487,85.31,27,1,6095.65,-0.4254411743604348,Low,Debit,False
TX001061,AC00173,726.61,277,1,1008.76,-0.561427038240612,Low,Debit,False
TX001062,AC00089,130.4,63,1,4381.24,-0.4070216012666116,High,Debit,False
TX001063,AC00456,68.1,47,1,1382.8,-0.4198242552677056,Low,Debit,False
TX001064,AC00025,65.26,72,1,7380.63,-0.4010705315309695,High,Debit,False
TX001065,AC00158,191.62,51,1,1981.67,-0.4131705205344671,High,Debit,False
TX001066,AC00041,212.88,122,1,7036.72,-0.3991125236945706,High,Debit,False
TX001067,AC00458,88.38,138,1,3707.82,-0.40389906561872807,High,Debit,False
TX001068,AC00248,48.77,51,1,2040.16,-0.4223052475692024,Low,Credit,False
TX001069,AC00356,289.1,206,1,267.53,-0.4642775740037674,Low,Debit,False
TX001070,AC00065,390.09,49,1,2617.23,-0.4247291935355284,Low,Debit,False
TX001071,AC00249,48.29,242,1,8883.4,-0.4634773946755452,Low,Debit,False
TX001072,AC00497,333.83,135,1,1660.66,-0.40308819831787673,High,Debit,False
TX001073,AC00045,1074.29,79,1,2011.6,-0.5193942191341201,Low,Debit,False
TX001074,AC00442,100.27,51,1,4309.9,-0.41895135460621086,Low,Debit,False
TX001075,AC00248,44.54,164,1,362.4,-0.4394240676664425,Low,Debit,False
TX001076,AC00078,1156.18,40,1,836.69,-0.5600107246833903,Low,Credit,False
TX001077,AC00345,82.17,21,1,1913.06,-0.44802370513919243,Low,Debit,False
TX001078,AC00331,1045.45,150,1,563.46,-0.5188903257617667,Low,Debit,False
TX001079,AC00332,447.42,65,1,6133.22,-0.4196158374435023,Low,Debit,False
TX001080,AC00448,590.26,48,1,1068.28,-0.45086983834573324,Low,Credit,False
TX001081,AC00102,192.73,157,1,2037.75,-0.4084945749247115,High,Debit,False
TX001082,AC00200,146.01,269,1,221.79,-0.5063332045541229,Low,Debit,False
TX001083,AC00200,136.05,63,3,1127.54,-0.5967004305962291,Low,Debit,True
TX001084,AC00086,11.57,64,1,2061.61,-0.431053966165106,Low,Credit,False
TX001085,AC00139,102.34,78,1,9326.28,-0.4196991640022052,Low,Debit,False
TX001086,AC00154,7.82,273,1,2240.49,-0.5139983289275979,Low,Debit,False
TX001087,AC00403,79.43,72,1,6579.37,-0.3958177406870023,High,Debit,False
TX001088,AC00330,386.97,137,1,1876.35,-0.4071731375989609,High,Debit,False
TX001089,AC00362,51.22,82,1,1664.59,-0.4012978631889004,High,Debit,False
TX001090,AC00423,256.05,35,1,6910.18,-0.4248254828591087,Low,Debit,False
TX001091,AC00286,7.79,298,1,1319.85,-0.5497405991156687,Low,Debit,False
TX001092,AC00332,233.71,11,1,6095.5,-0.4635718770457818,Low,Debit,False
TX001093,AC00080,176.37,126,1,2420.86,-0.41425222752703633,Low,Debit,False
TX001094,AC00150,122.63,153,1,359.06,-0.4214792569882754,Low,Debit,False
TX001095,AC00441,86.41,125,1,3128.71,-0.4084199348515191,High,Debit,False
TX001096,AC00196,21.57,71,1,7587.48,-0.4175292393366756,Low,Debit,False
TX001097,AC00444,82.67,46,1,290.59,-0.4365087924008289,Low,Debit,False
TX001098,AC00295,451.35,223,1,7707.96,-0.47550870292641617,Low,Credit,False
TX001099,AC00157,299.42,53,1,4735.41,-0.409199434217381,High,Credit,False
TX001100,AC00456,543.47,122,1,6165.03,-0.42559705870987735,Low,Debit,False
TX001101,AC00271,346.76,116,1,1637.75,-0.40807014472261777,High,Credit,False
TX001102,AC00462,47.48,66,1,585.52,-0.41713132952136056,Low,Debit,False
TX001103,AC00310,64.92,236,1,5481.76,-0.44853973695943833,Low,Debit,False
TX001104,AC00189,350.72,48,1,1982.9,-0.41577575012149576,Low,Credit,False
TX001105,AC00328,3.8,174,1,5766.96,-0.44329338792144685,Low,Debit,False
TX001106,AC00057,22.54,42,1,7139.11,-0.43243689330498447,Low,Debit,False
TX001107,AC00360,767.14,38,1,4732.57,-0.4731095159270468,Low,Credit,False
TX001108,AC00209,167.47,103,1,2293.13,-0.40588059057685866,High,Debit,False
TX001109,AC00390,43.65,212,1,2870.67,-0.45870547731233025,Low,Credit,False
TX001110,AC00061,391.08,105,1,6885.16,-0.41317653163771806,High,Debit,False
TX001111,AC00345,390.77,34,1,5500.56,-0.4284101466358563,Low,Debit,False
TX001112,AC00254,508.16,131,1,5609.44,-0.41081089284748157,High,Debit,False
TX001113,AC00271,36.76,108,1,1228.93,-0.418702998880623,Low,Credit,False
TX001114,AC00451,332.33,101,1,192.63,-0.4357572277630791,Low,Debit,False
TX001115,AC00061,362.09,31,1,6590.28,-0.43890353154831063,Low,Debit,False
TX001116,AC00245,42.58,80,1,13485.0,-0.4920809454798057,Low,Debit,False
TX001117,AC00105,122.35,188,1,6472.5,-0.4320693315483916,Low,Credit,False
TX001118,AC00122,248.66,113,1,2571.39,-0.40586972125104076,High,Debit,False
TX001119,AC00202,461.25,171,1,676.1,-0.44445644181306443,Low,Credit,False
TX001120,AC00423,61.77,49,1,12352.2,-0.4886829486090641,Low,Debit,False
TX001121,AC00362,268.92,148,1,8765.38,-0.41269742262007064,High,Debit,False
TX001122,AC00426,303.97,77,5,1590.88,-0.6638915760718325,Low,Debit,True
TX001123,AC00204,219.02,68,1,7375.73,-0.404510219171068,High,Credit,False
TX001124,AC00369,125.14,31,1,1845.18,-0.4263494674136036,Low,Debit,False
TX001125,AC00365,47.6,115,1,1382.51,-0.412236554377764,High,Debit,False
TX001126,AC00063,592.82,248,1,7508.98,-0.5164514399202849,Low,Debit,False
TX001127,AC00455,372.5,211,1,3901.82,-0.4575385903647442,Low,Debit,False
TX001128,AC00415,4.72,20,1,4792.01,-0.4719333609141193,Low,Debit,False
TX001129,AC00279,144.93,74,1,6887.52,-0.39805699453697074,High,Debit,False
TX001130,AC00262,316.56,261,1,8643.51,-0.48361367616823925,Low,Debit,False
TX001131,AC00306,9.18,140,1,887.32,-0.4369908974610475,Low,Debit,False
TX001132,AC00164,421.25,66,1,7174.69,-0.42675264534548213,Low,Debit,False
TX001133,AC00236,185.71,194,1,2679.91,-0.44380988790545595,Low,Debit,False
TX001134,AC00095,1432.02,138,1,4315.07,-0.588875593574086,Low,Debit,False
TX001135,AC00016,26.27,177,1,8853.93,-0.4436397857189547,Low,Credit,False
TX001136,AC00386,297.03,151,1,1088.62,-0.4042579941199676,High,Debit,False
TX001137,AC00032,341.67,96,5,1442.29,-0.6634509862264932,Low,Debit,True
TX001138,AC00152,99.52,127,1,3798.09,-0.40915995880652256,High,Debit,False
TX001139,AC00020,881.1,16,1,9951.68,-0.5759744242651768,Low,Debit,False
TX001140,AC00360,139.69,180,1,9567.94,-0.43835939205967356,Low,Debit,False
TX001141,AC00286,42.72,143,1,2669.66,-0.4153284025403417,Low,Debit,False
TX001142,AC00241,112.72,17,1,9630.0,-0.46979089305096094,Low,Debit,False
TX001143,AC00331,568.88,105,1,1307.86,-0.42618323991687473,Low,Debit,False
TX001144,AC00258,189.03,50,1,1916.46,-0.4152260503086291,Low,Debit,False
TX001145,AC00040,199.8,163,1,167.28,-0.43684647479990807,Low,Debit,False
TX001146,AC00143,189.08,238,1,10790.8,-0.5094124572926644,Low,Debit,False
TX001147,AC00068,958.9,135,1,9977.49,-0.5274289840644395,Low,Debit,False
TX001148,AC00052,409.59,50,1,14563.02,-0.5410444184784162,Low,Debit,False
TX001149,AC00352,349.34,245,1,614.14,-0.48605452643202557,Low,Credit,False
TX001150,AC00254,283.15,180,1,603.79,-0.4274278609944083,Low,Debit,False
TX001151,AC00100,151.82,105,1,2197.12,-0.4077371914787741,High,Debit,False
TX001152,AC00412,438.59,103,1,8994.39,-0.4429926382407632,Low,Debit,False
TX001153,AC00012,590.57,93,1,3224.6,-0.43175168599723057,Low,Debit,False
TX001154,AC00353,63.74,31,1,4336.4,-0.4263207509032858,Low,Debit,False
TX001155,AC00445,77.02,132,1,800.83,-0.40496218238628917,High,Credit,False
TX001156,AC00281,501.15,208,1,8821.84,-0.48918083250260713,Low,Debit,False
TX001157,AC00211,917.81,75,2,3173.17,-0.604641267658232,Low,Debit,True
TX001158,AC00379,8.95,102,1,3299.84,-0.4350469013530888,Low,Debit,False
TX001159,AC00108,173.6,160,1,421.44,-0.4179671397307664,Low,Debit,False
TX001160,AC00243,149.4,123,1,1035.22,-0.40224562247801177,High,Debit,False
TX001161,AC00032,388.21,237,1,9724.49,-0.49602012077410446,Low,Credit,False
TX001162,AC00460,484.3,230,3,7910.3,-0.6371864393825752,Low,Credit,True
TX001163,AC00459,126.04,167,1,6041.69,-0.4140035434082263,High,Credit,False
TX001164,AC00309,52.04,31,1,8436.12,-0.44105671010263947,Low,Credit,False
TX001165,AC00109,389.7,216,1,7125.15,-0.4568496592653928,Low,Credit,False
TX001166,AC00393,161.1,104,1,239.12,-0.42799774530333046,Low,Credit,False
TX001167,AC00175,309.77,137,1,4378.14,-0.3987274352678964,High,Credit,False
TX001168,AC00010,838.57,273,1,14576.47,-0.6546265919344401,Low,Debit,True
TX001169,AC00120,202.55,34,2,701.73,-0.5676989988482718,Low,Debit,False
TX001170,AC00477,724.18,134,1,10922.78,-0.5128874867964844,Low,Debit,False
TX001171,AC00410,124.98,78,1,642.0,-0.4086279129868012,High,Debit,False
TX001172,AC00044,487.32,164,1,7707.96,-0.4414351171202002,Low,Debit,False
TX001173,AC00490,635.91,78,1,13267.09,-0.5301918699623638,Low,Credit,False
TX001174,AC00342,205.65,144,1,3582.16,-0.41049069146221245,High,Debit,False
TX001175,AC00462,39.41,132,1,921.91,-0.4170504569347376,Low,Debit,False
TX001176,AC00267,254.0,63,1,5788.53,-0.3999095569232124,High,Debit,False
TX001177,AC00363,436.8,213,1,4515.43,-0.46553905397625645,Low,Debit,False
TX001178,AC00211,224.73,63,1,7551.89,-0.4130846340913932,High,Debit,False
TX001179,AC00204,752.69,115,1,14489.69,-0.5590139496633323,Low,Credit,False
TX001180,AC00456,78.5,41,1,13991.5,-0.5117909982174571,Low,Credit,False
TX001181,AC00016,50.0,87,1,185.87,-0.4377997101759458,Low,Credit,False
TX001182,AC00093,132.42,164,1,726.39,-0.42395305406832695,Low,Debit,False
TX001183,AC00401,11.67,105,1,7458.63,-0.4228884383056422,Low,Debit,False
TX001184,AC00366,83.16,177,1,3065.87,-0.42653463680223064,Low,Debit,False
TX001185,AC00107,149.02,176,1,9379.72,-0.4321580506552658,Low,Credit,False
TX001186,AC00060,74.27,148,1,13696.61,-0.48282148730923435,Low,Credit,False
TX001187,AC00384,876.57,118,1,3743.63,-0.4737064695470309,Low,Credit,False
TX001188,AC00483,615.58,133,1,14343.0,-0.5363170979150815,Low,Debit,False
TX001189,AC00126,643.03,52,1,2882.16,-0.4559770890396431,Low,Credit,False
TX001190,AC00437,7.95,65,1,5631.2,-0.43064146708619644,Low,Debit,False
TX001191,AC00382,270.92,143,1,4574.43,-0.3996839394031468,High,Credit,False
TX001192,AC00339,499.48,133,1,1242.62,-0.4204306597772034,Low,Debit,False
TX001193,AC00498,841.5,287,1,352.31,-0.6014612527358585,Low,Credit,True
TX001194,AC00178,138.82,53,1,3100.22,-0.41795111246525574,Low,Debit,False
TX001195,AC00201,231.46,83,1,4707.24,-0.40071713614234583,High,Credit,False
TX001196,AC00124,292.08,32,1,7950.48,-0.4282750203982973,Low,Debit,False
TX001197,AC00404,63.98,258,1,7954.12,-0.4650813925632749,Low,Debit,False
TX001198,AC00347,235.21,74,1,5946.61,-0.3912191336065024,High,Debit,False
TX001199,AC00480,201.73,78,1,6650.71,-0.39957373134807167,High,Debit,False
TX001200,AC00303,161.31,13,1,1268.67,-0.474372871053338,Low,Debit,False
TX001201,AC00249,18.41,168,1,8287.54,-0.4414789683723502,Low,Debit,False
TX001202,AC00263,471.75,41,1,12948.5,-0.5192312470395631,Low,Credit,False
TX001203,AC00108,290.02,246,1,4746.71,-0.46493483230659893,Low,Debit,False
TX001204,AC00490,48.05,38,1,5334.97,-0.42088091650236825,Low,Debit,False
TX001205,AC00411,359.42,30,1,1765.45,-0.4361217324644843,Low,Debit,False
TX001206,AC00087,32.91,255,1,427.3,-0.4917557587090105,Low,Debit,False
TX001207,AC00196,3.8,140,1,6285.39,-0.4251299711346941,Low,Debit,False
TX001208,AC00267,31.81,149,1,1406.6,-0.4204327354636076,Low,Debit,False
TX001209,AC00267,220.2,102,1,1075.15,-0.3994050642552719,High,Debit,False
TX001210,AC00125,476.03,99,1,5958.34,-0.40501407321698785,High,Credit,False
TX001211,AC00428,141.91,49,1,791.97,-0.42082768383180474,Low,Debit,False
TX001212,AC00477,95.83,91,1,1726.4,-0.39959315067676365,High,Debit,False
TX001213,AC00417,51.15,199,1,8992.25,-0.4471781052080963,Low,Credit,False
TX001214,AC00170,1192.2,103,5,7816.41,-0.7039111406859857,Low,Credit,True
TX001215,AC00147,50.75,185,1,8271.47,-0.43595047337290305,Low,Debit,False
TX001216,AC00097,185.07,159,1,636.42,-0.41268494632673597,High,Debit,False
TX001217,AC00433,293.54,45,1,2290.1,-0.414702328471344,Low,Debit,False
TX001218,AC00381,23.38,89,1,9968.49,-0.4497247030317384,Low,Debit,False
TX001219,AC00398,285.26,93,1,167.72,-0.42880793699464376,Low,Debit,False
TX001220,AC00029,129.48,179,1,7581.7,-0.4180416226601969,Low,Debit,False
TX001221,AC00291,743.03,174,1,4111.38,-0.48472896962759204,Low,Debit,False
TX001222,AC00431,297.86,96,1,1680.14,-0.4022914615735215,High,Credit,False
TX001223,AC00275,231.92,12,1,5715.08,-0.45904820241699656,Low,Debit,False
TX001224,AC00093,295.82,46,1,5897.73,-0.4056023638902576,High,Credit,False
TX001225,AC00442,302.86,275,1,5239.24,-0.4838308114045954,Low,Debit,False
TX001226,AC00465,81.08,56,1,7788.91,-0.4145279617465486,Low,Debit,False
TX001227,AC00158,775.6,158,1,3898.64,-0.467733717196488,Low,Credit,False
TX001228,AC00334,178.43,136,1,1214.93,-0.4024897366093001,High,Debit,False
TX001229,AC00093,211.91,181,1,927.47,-0.429241790156987,Low,Debit,False
TX001230,AC00229,17.21,219,1,914.16,-0.4723716046647048,Low,Debit,False
TX001231,AC00373,124.22,172,1,9695.04,-0.4353231689395814,Low,Debit,False
TX001232,AC00328,38.37,135,1,8647.04,-0.4204035425844743,Low,Debit,False
TX001233,AC00160,269.79,17,1,1292.1,-0.45234339672386475,Low,Debit,False
TX001234,AC00014,605.42,33,1,392.34,-0.48409630304047024,Low,Debit,False
TX001235,AC00090,11.19,40,1,9877.17,-0.4737581858588305,Low,Debit,False
TX001236,AC00053,29.19,41,1,12059.85,-0.49404932990276146,Low,Credit,False
TX001237,AC00478,701.7,64,1,6643.24,-0.4652124808940196,Low,Credit,False
TX001238,AC00356,862.34,72,1,9903.48,-0.526253788950061,Low,Debit,False
TX001239,AC00244,410.97,45,1,151.42,-0.4628184477176082,Low,Debit,False
TX001240,AC00103,36.97,79,1,2850.92,-0.4182883909011384,Low,Debit,False
